Index,Scale,IssueAge,Duration,Rate
13400,0,5,91,25.573060
13400,0,5,92,27.431880
13400,0,5,93,29.457880
13400,0,5,94,31.672690
13400,0,5,95,34.099540
13400,0,6,11,0.061690
13400,0,6,12,0.070860
13400,0,6,13,0.076700
13400,0,6,14,0.078370
13400,0,6,15,0.079200
13400,0,6,16,0.079200
13400,0,6,17,0.079200
13400,0,6,18,0.080040
13400,0,6,19,0.080870
13400,0,6,20,0.081700
13400,0,6,21,0.085040
13400,0,6,22,0.089210
13400,0,6,23,0.087540
13400,0,6,24,0.085870
13400,0,6,25,0.085040
13400,0,6,26,0.084210
13400,0,6,27,0.084210
13400,0,6,28,0.086710
13400,0,6,29,0.088380
13400,0,6,30,0.090880
13400,0,6,31,0.095880
13400,0,6,32,0.100060
13400,0,6,33,0.107560
13400,0,6,34,0.114240
13400,0,6,35,0.121750
13400,0,6,36,0.131760
13400,0,6,37,0.144280
13400,0,6,38,0.158470
13400,0,6,39,0.175170
13400,0,6,40,0.194370
13400,0,6,41,0.212750
13400,0,6,42,0.232800
13400,0,6,43,0.244500
13400,0,6,44,0.257870
13400,0,6,45,0.277090
13400,0,6,46,0.299660
13400,0,6,47,0.330600
13400,0,6,48,0.364060
13400,0,6,49,0.406740
13400,0,6,50,0.459490
13400,0,6,51,0.513110
13400,0,6,52,0.570960
13400,0,6,53,0.620450
13400,0,6,54,0.677520
13400,0,6,55,0.746390
13400,0,6,56,0.830450
13400,0,6,57,0.933110
13400,0,6,58,1.048530
13400,0,6,59,1.170000
13400,0,6,60,1.298400
13400,0,6,61,1.428670
13400,0,6,62,1.560830
13400,0,6,63,1.703370
13400,0,6,64,1.851230
13400,0,6,65,2.030860
13400,0,6,66,2.232200
13400,0,6,67,2.497350
13400,0,6,68,2.777880
13400,0,6,69,3.073940
13400,0,6,70,3.398650
13400,0,6,71,3.754050
13400,0,6,72,4.168420
13400,0,6,73,4.654840
13400,0,6,74,5.219780
13400,0,6,75,5.839800
13400,0,6,76,6.550950
